"ID","ID_nxt","x","y","is_canal","Q","V","H","slope","Q_design_m3s","Q_model_m3s","Q_role","Q_parent_m3s","Q_out_sum_m3s","Q_residual_m3s","Q_source_id","Q_reference_short","Q_reference_url","Q_regime","Q_data_period","Q_season","Q_value_origin","Q_derivation_rule","Q_source_note","Q_lake_m3s","lake_throughflow_m3s","lake_transport_mode","lake_residence_time_days","C_w","C_sd","concentration_units"
"P_00084","Source00046",0.35416666666659,6.04583333333317,FALSE,1085.21997070312,3.55211642249333,1.06350925444227,1.34830093383789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000692240197486671,NA,"oocysts/L"
"P_00085","Source00047",0.379166666666589,6.04583333333317,FALSE,1085.21997070312,2.95641483555728,1.27780061266873,0.731314241886139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000784646698930089,NA,"oocysts/L"
"P_00086","P_00073",0.387499999999924,6.05416666666651,FALSE,1085.21997070312,3.6397736287153,1.03789660389166,1.46239030361176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00079305092059825,NA,"oocysts/L"
"P_00087","Source00048",0.170833333333257,6.03333333333318,FALSE,1085.21997070312,4.6336141025431,0.815283406122376,3.26716828346252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00088","Source00049",0.170833333333256,6.05416666666651,FALSE,1085.21997070312,3.94132004963038,0.958488181778665,1.90643382072449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.61796223613571e-07,NA,"oocysts/L"
"P_00089","Source00050",0.179166666666588,6.06249999999984,FALSE,1085.21997070312,3.55211642249333,1.06350925444227,1.34830093383789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.69000336955511e-07,NA,"oocysts/L"
"P_00090","P_00035",0.17916666666659,6.09583333333318,FALSE,1085.21997070312,4.0535677444368,0.931946602684172,2.09334683418274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84441171139539e-06,NA,"oocysts/L"
"P_00091","Source00051",0.258333333333259,6.03749999999984,FALSE,1085.21997070312,2.8590968469711,1.32129441231768,0.654114425182343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00092","P_00093",0.270833333333258,6.03749999999984,FALSE,1085.21997070312,3.55211642249333,1.06350925444227,1.34830093383789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25784405096538e-07,NA,"oocysts/L"
"P_00093","Source00052",0.270833333333258,6.03749999999984,FALSE,1085.21997070312,3.55211642249333,1.06350925444227,1.34830093383789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23942480408185e-05,NA,"oocysts/L"
"P_00095","P_00066",0.287499999999924,6.07083333333318,FALSE,1085.21997070312,3.76366410506858,1.00373162501152,1.63491308689117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92291041688937e-05,NA,"oocysts/L"
"P_00096","P_00097",0.0958333333332569,6.02499999999984,FALSE,1085.21997070312,5.14131669136338,0.734774555810574,4.615478515625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00097","P_00098",0.0958333333332565,6.05416666666651,FALSE,1085.21997070312,5.0522270554594,0.747731376026708,4.35526895523071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00098","P_00099",0.104166666666589,6.06249999999985,FALSE,1085.21997070312,3.4120183904965,1.10717711800736,1.17910623550415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00099","P_00100",0.112499999999923,6.05416666666651,FALSE,1085.21997070312,3.6397736287153,1.03789660389166,1.46239030361176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00100","P_00060",0.120833333333259,6.06249999999984,FALSE,1085.21997070312,5.11391462132599,0.738711724365569,4.53433179855347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00101","Source00054",0.279166666666591,6.02916666666651,FALSE,1085.21997070312,3.28034766160454,1.15161838862232,1.03417837619781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58850433433925e-05,NA,"oocysts/L"
"P_00102","P_00093",0.270833333333258,6.03749999999984,FALSE,1085.21997070312,3.55211642249333,1.06350925444227,1.34830093383789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22684636357219e-05,NA,"oocysts/L"
"P_00103","Source00055",0.262499999999924,6.00416666666651,FALSE,1085.21997070312,3.97525729934567,0.950305452882215,1.96166169643402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20837671386228e-06,NA,"oocysts/L"
"P_00104","Source00056",0.270833333333257,6.01249999999984,FALSE,1085.21997070312,5.20820805306784,0.725337515261664,4.81776428222656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21619158303381e-06,NA,"oocysts/L"
"P_00105","LakeIn_1405736_02",0.270833333333258,6.02083333333317,FALSE,1085.21997070312,2.32230829115443,1.62670421604536,0.327067881822586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34314527777909e-06,NA,"oocysts/L"
"P_00106","P_00101",0.279166666666591,6.02916666666651,FALSE,1085.21997070312,3.28034766160454,1.15161838862232,1.03417837619781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00107","Source00057",0.312499999999922,5.97499999999985,FALSE,1085.21997070312,3.94132004963038,0.958488181778665,1.90643382072449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00108","P_00109",0.312499999999922,6.01249999999984,FALSE,1085.21997070312,4.30248461073292,0.87802956430203,2.55281853675842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.55435477904778e-05,NA,"oocysts/L"
"P_00109","Source00058",0.295833333333256,6.02916666666651,FALSE,1085.21997070312,2.95641483555728,1.27780061266873,0.731314241886139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.54555312562581e-05,NA,"oocysts/L"
"P_00110","P_00101",0.279166666666591,6.02916666666651,FALSE,1085.21997070312,3.28034766160454,1.15161838862232,1.03417837619781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58850433433925e-05,NA,"oocysts/L"
"P_00111","Source00059",0.362499999999923,5.97499999999984,FALSE,1085.21997070312,5.61753691432924,0.672484888980759,6.19015884399414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00112","P_00113",0.362499999999923,6.00416666666651,FALSE,1085.21997070312,3.78587159170747,0.997843850925285,1.66727292537689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16023135266446e-06,NA,"oocysts/L"
"P_00113","Source00060",0.370833333333255,6.01249999999984,FALSE,1085.21997070312,4.41995952142167,0.854693050890866,2.79228663444519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15936167703571e-06,NA,"oocysts/L"
"P_00114","Source00061",0.379166666666588,6.01249999999984,FALSE,1085.21997070312,3.22891228258904,1.16996324382926,0.981118381023407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84327002989235e-06,NA,"oocysts/L"
"P_00115","Source00062",0.387499999999925,6.02083333333317,FALSE,1085.21997070312,4.41995952142167,0.854693050890866,2.79228663444519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66906514595523e-06,NA,"oocysts/L"
"P_00116","LakeIn_1405738",0.387499999999925,6.02916666666651,FALSE,1085.21997070312,3.90564137522828,0.967244128490218,1.84955263137817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38895666907365e-05,NA,"oocysts/L"
"P_00117","Source00064",0.395833333333258,6.03749999999984,FALSE,1085.21997070312,3.51996110610856,1.07322455399355,1.30805838108063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53248359053702e-05,NA,"oocysts/L"
"P_00118","P_00119",0.387499999999925,6.04583333333317,FALSE,1085.21997070312,4.37316833559626,0.863837931283967,2.69511032104492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57210213393284e-05,NA,"oocysts/L"
"P_00119","P_00073",0.387499999999924,6.05416666666651,FALSE,1085.21997070312,3.6397736287153,1.03789660389166,1.46239030361176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57031413300385e-05,NA,"oocysts/L"
"P_00120","Source00065",0.133333333333259,5.97499999999984,FALSE,1.39999997615814,1.14284298340987,0.139513015433451,2.09334683418274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00121","P_00122",0.145833333333258,5.96249999999984,FALSE,1.39999997615814,1.2837412457808,0.124200629454339,3.08260774612427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2363995701344e-06,NA,"oocysts/L"
"P_00122","P_00123",0.162499999999924,5.96249999999984,FALSE,1.39999997615814,1.30042333405275,0.122607359163246,3.21789216995239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20635682144231e-06,NA,"oocysts/L"
"P_00123","P_00124",0.162499999999924,5.96249999999984,FALSE,1.39999997615814,1.30042333405275,0.122607359163246,3.21789216995239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20635682144231e-06,NA,"oocysts/L"
"P_00124","Source00066",0.187499999999926,5.96249999999984,FALSE,1.39999997615814,1.00146626025255,0.159208030375647,1.34830093383789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14827512933118e-06,NA,"oocysts/L"
"P_00125","P_00126",0.204166666666592,5.97916666666651,FALSE,1.39999997615814,1.17737419249384,0.13542123803882,2.31148958206177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.08791469505986e-06,NA,"oocysts/L"
"P_00126","P_00127",0.212499999999925,5.97916666666651,FALSE,1.39999997615814,1.24614168171852,0.12794810824608,2.79228663444519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05503049724098e-06,NA,"oocysts/L"
"P_00127","P_00128",0.220833333333257,5.98749999999984,FALSE,1.39999997615814,0.894401451646606,0.178266113599143,0.925017297267914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98726137859749e-06,NA,"oocysts/L"
"P_00128","P_00129",0.22916666666659,5.98749999999984,FALSE,1.39999997615814,1.35881555365022,0.117338567662227,3.72393560409546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96461841458315e-06,NA,"oocysts/L"
"P_00129","P_00130",0.237499999999922,5.99583333333317,FALSE,1.39999997615814,1.11119641956756,0.143486307168378,1.90643382072449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.90626224896403e-06,NA,"oocysts/L"
"P_00130","Source00067",0.254166666666592,5.99583333333317,FALSE,1.39999997615814,1.38550550843138,0.115078193346908,3.97261738777161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.85247797691702e-06,NA,"oocysts/L"
"P_00131","P_00103",0.262499999999924,6.00416666666651,FALSE,1.39999997615814,1.1207645210916,0.142261347305302,1.96166169643402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58632430445356e-05,NA,"oocysts/L"
"P_00132","P_00133",0.149999999999924,5.94999999999985,FALSE,1.39999997615814,1.45489643959281,0.109589566957148,4.6725640296936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00133","P_00123",0.162499999999924,5.96249999999984,FALSE,1.39999997615814,1.30042333405275,0.122607359163246,3.21789216995239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00134","Source00068",0.233333333333256,5.92499999999984,FALSE,1.39999997615814,0.961967709111554,0.165745138087564,1.17910623550415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00135","Source00069",0.245833333333255,5.93749999999985,FALSE,1.39999997615814,1.13861787287697,0.140030711427011,2.06768321990967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000303927617893967,NA,"oocysts/L"
"P_00136","Source00070",0.245833333333256,5.95416666666651,FALSE,1.39999997615814,1.42440008529511,0.111935875621237,4.35526895523071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000928094183051367,NA,"oocysts/L"
"P_00137","P_00138",0.254166666666592,5.96249999999984,FALSE,1.39999997615814,1.06110897499922,0.150259280186175,1.63491308689117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000943301694667799,NA,"oocysts/L"
"P_00138","Source00071",0.254166666666591,5.97083333333317,FALSE,1.39999997615814,1.33578847450709,0.119361316424972,3.51823830604553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00093816634045104,NA,"oocysts/L"
"P_00139","P_00140",0.270833333333258,5.98749999999984,FALSE,1.39999997615814,1.02617990250352,0.155373799850778,1.46239030361176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000918271204221478,NA,"oocysts/L"
"P_00140","Source00072",0.270833333333258,5.99583333333317,FALSE,1.39999997615814,0.833517080231977,0.191287586737992,0.731314241886139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000910528360465523,NA,"oocysts/L"
"P_00141","P_00103",0.262499999999924,6.00416666666651,FALSE,1.39999997615814,1.1207645210916,0.142261347305302,1.96166169643402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000920818588632748,NA,"oocysts/L"
"P_00142","Source00073",0.114209495689921,6.11182603284716,TRUE,7.2,1.24321885486611,0.279517645584483,0.981118381023407,7.2,7.2,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","JICA canal section values reported as 7.2 to 4.1 m3/s","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0,NA,"oocysts/L"
"P_00143","Source00080",0.110842117628475,6.10509127672427,TRUE,7.03527772677565,1.67638892521691,0.20502185204943,2.69511032104492,7.03527772677565,7.03527772677565,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","JICA canal section values reported as 7.2 to 4.1 m3/s","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.00118757509257463,NA,"oocysts/L"
"P_00144","Source00081",0.121365174070491,6.0979355983437,TRUE,6.75676059533544,1.24784339205,0.270189772210051,1.03417837619781,6.75676059533544,6.75676059533544,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","JICA canal section values reported as 7.2 to 4.1 m3/s","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.00844731471361679,NA,"oocysts/L"
"P_00145","Source00082",0.12157563519933,6.09330545350922,TRUE,6.65538505705859,0.977383934418844,0.342484033940737,0.462538808584213,6.65538505705859,6.65538505705859,"parent_branch_available",6.65538505705859,0.162106998918584,6.49327805814,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","JICA canal section values reported as 7.2 to 4.1 m3/s","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.0127191876032669,NA,"oocysts/L"
"P_00146","Source00083",0.1276790079357,6.0838347027114,TRUE,6.49327805814,1.55186735731395,0.213184700030969,2.19299006462097,6.40888114784103,6.49327805814,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","Branch child Q scaled from parent flow 6.65539 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.0128345570839509,NA,"oocysts/L"
"P_00147","Source00084",0.132940536156707,6.08004640239227,TRUE,6.26698313146994,1.6012357024577,0.203154389824612,2.48933410644531,6.26698313146994,6.26698313146994,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","Branch child Q scaled from parent flow 6.65539 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.0131605467017315,NA,"oocysts/L"
"P_00148","P_00149",0.131256847125985,6.06994426820794,TRUE,6.03491068054689,1.18109816226556,0.270519791487031,0.925017297267914,6.03491068054689,6.03491068054689,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","Branch child Q scaled from parent flow 6.65539 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.0131287186574453,NA,"oocysts/L"
"P_00149","Source00086",0.140096214537277,6.06952334595026,TRUE,5.8411619379288,1.70926558632426,0.184048952575292,3.23440170288086,5.8411619379288,5.8411619379288,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","Branch child Q scaled from parent flow 6.65539 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.0130950055252563,NA,"oocysts/L"
"P_00150","P_00151",0.146620509531326,6.0655245845023,TRUE,5.67367074451702,1.18811248009506,0.26114047160422,0.981118381023407,5.67367074451702,5.67367074451702,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","Branch child Q scaled from parent flow 6.65539 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.0130514948801387,NA,"oocysts/L"
"P_00151","Source00074",0.154618032427259,6.06952334595026,TRUE,5.47794650589116,1.50245565814553,0.203084431234254,2.19299006462097,5.47794650589116,5.47794650589116,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","Branch child Q scaled from parent flow 6.65539 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.0130116672689803,NA,"oocysts/L"
"P_00152","Source00075",0.159248177261744,6.07120703498098,TRUE,5.37006188130935,1.47602414367539,0.204774120059317,2.09334683418274,5.37006188130935,5.37006188130935,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","Branch child Q scaled from parent flow 6.65539 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.0129938084661925,NA,"oocysts/L"
"P_00153","P_00154",0.161773710807829,6.07709994658851,TRUE,5.22981646996285,1.36357740196568,0.218887527228503,1.63491308689117,5.22981646996285,5.22981646996285,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","Branch child Q scaled from parent flow 6.65539 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.0129698175943489,NA,"oocysts/L"
"P_00154","Source00076",0.169981694832602,6.07499533530011,TRUE,5.04431520706797,1.35423828056647,0.216642645884535,1.63491308689117,5.04431520706797,5.04431520706797,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","Branch child Q scaled from parent flow 6.65539 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.0129205395601684,NA,"oocysts/L"
"P_00155","Source00077",0.17650598982665,6.06447227885809,TRUE,4.77344232951716,0.826880039519143,0.345614970409308,0.327067881822586,4.77344232951716,4.77344232951716,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","Branch child Q scaled from parent flow 6.65539 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.014078971115881,NA,"oocysts/L"
"P_00156","Source00078",0.188923196428229,6.07562671868663,TRUE,4.40817688979407,1.03683304499464,0.265386164529937,0.731314241886139,4.40817688979407,4.40817688979407,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","Branch child Q scaled from parent flow 6.65539 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.0162695227459763,NA,"oocysts/L"
"P_00157","Source00079",0.192080113360833,6.08257193593836,TRUE,4.24129560672851,1.10442773488974,0.244611015052418,0.925017297267914,4.24129560672851,4.24129560672851,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","Branch child Q scaled from parent flow 6.65539 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.0172163354289203,NA,"oocysts/L"
"P_00158","P_00159",0.198361062674661,6.0840583176608,TRUE,4.1,1.73402999213945,0.153304956915987,4.24414873123169,4.1,4.1,"parent_branch_available",4.1,4.1,0,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported","Branch child Q scaled from parent flow 6.65539 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Akuse main canal from Kpong headpond intake to SLLC/NLLC division",NA,NA,NA,NA,0.0200706710356732,NA,"oocysts/L"
"P_00159","Source00087",0.198361062674661,6.0840583176608,TRUE,0.434562211981567,1.13126701593142,0.080782813966257,4.24414873123169,0.46,0.434562211981567,"child_branch_outflow",4.1,4.1,0,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported_derived","Head flow reported by JICA; tail residual set to small modeled residual because canal water is abstracted for irrigation","Northern lower level canal",NA,NA,NA,NA,0.0200706710356732,NA,"oocysts/L"
"P_00160","Source00088",0.198689908188475,6.09171384122236,TRUE,0.382395921906804,0.956643460541031,0.0898900154402938,2.63507461547852,0.404780073433056,0.382395921906804,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported_derived","Branch child Q scaled from parent flow 4.1 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Northern lower level canal",NA,NA,NA,NA,0.0474277577205088,NA,"oocysts/L"
"P_00161","Source00089",0.201636363992238,6.09602829436359,TRUE,0.346816529185689,1.03203827233305,0.0795403601995475,3.60784602165222,0.367117984552656,0.346816529185689,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported_derived","Branch child Q scaled from parent flow 4.1 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Northern lower level canal",NA,NA,NA,NA,0.059098951557264,NA,"oocysts/L"
"P_00162","Source00090",0.20889727293723,6.09718583057221,TRUE,0.296713609514458,0.827119937534635,0.0921460965885578,1.90643382072449,0.314082211047011,0.296713609514458,"through_flow",NA,NA,NA,"jica_2012_peak","JICA 2012","https://openjicareport.jica.go.jp/pdf/12085874_01.pdf","peak","2012-2012","reference peak","reported_derived","Branch child Q scaled from parent flow 4.1 m3/s by selected source proportions; residual is irrigation abstraction/loss.","Northern lower level canal",NA,NA,NA,NA,0.064655670464631,NA,"oocysts/L"
